timestamp,aruco_id
1728419841.054235,[5]
1728419841.078586,[5]
1728419841.101386,[5]
1728419841.1258385,[5]
1728419841.1471643,[5]
1728419841.1705892,[5]
1728419841.1934013,[5]
1728419841.2153108,[5]
1728419841.2441783,[5]
1728419841.2721379,[5]
1728419841.2936027,[5]
1728419841.316955,[5]
1728419841.3392856,[5]
1728419841.3626518,[5]
1728419841.388584,[5]
1728419841.4104493,[5]
1728419841.438398,[5]
1728419841.4612749,[5]
1728419841.486159,[5]
1728419841.5126717,[5]
1728419841.5355637,[5]
1728419841.5579593,[5]
1728419841.5808113,[5]
1728419841.6016905,[5]
1728419841.6275837,[5]
1728419841.653402,[5]
1728419841.6778185,[5]
1728419841.699121,[5]
1728419841.7225187,[5]
1728419841.7454083,[5]
1728419841.767279,[5]
1728419841.7921944,[5]
1728419841.8217082,[5]
1728419841.847092,[5]
1728419841.869497,[5]
1728419841.8923094,[5]
1728419841.9137099,[5]
1728419841.9365215,[5]
1728419841.9588804,[5]
1728419841.982164,[5]
1728419842.0075624,[5]
1728419842.0303457,[5]
1728419842.055263,[5]
1728419842.0771134,[5]
1728419842.0995736,[5]
1728419842.1239176,[5]
1728419842.1522913,[5]
1728419842.1736982,[5]
1728419842.1955528,[5]
1728419842.2194097,[5]
1728419842.2441952,[5]
1728419842.2676082,[5]
1728419842.291489,[5]
1728419842.3144076,[5]
1728419842.3382437,[5]
1728419842.3632274,[5]
1728419842.3902369,[5]
1728419842.412634,[5]
1728419842.4385433,[5]
1728419842.461879,[ 5 86]
1728419842.484698,[5]
1728419842.512602,[5]
1728419842.5391176,[5]
1728419842.5635421,[5]
1728419842.5874605,[5]
1728419842.6113806,[5]
1728419842.6352935,[5]
1728419842.6581316,[5]
1728419842.6825333,[5]
1728419842.7094262,[5]
1728419842.7333024,[5]
1728419842.7551477,[5]
1728419842.7784932,[5]
1728419842.8013425,[5]
1728419842.8237126,[5]
1728419842.8495958,[5]
1728419842.8785944,[5]
1728419842.900455,[5]
1728419842.926857,[5]
1728419842.9491866,[5]
1728419842.970498,[5]
1728419842.9929264,[5]
1728419843.014783,[5]
1728419843.0355732,[5]
1728419843.0595021,[5]
1728419843.0802898,[5]
1728419843.1071906,[5]
1728419843.1295407,[5]
1728419843.1559181,[5]
1728419843.178217,[5]
1728419843.205206,[5]
1728419843.2336636,[5]
1728419843.260615,[5]
1728419843.2855709,[5]
1728419843.309504,[5]
1728419843.3324819,[5]
1728419843.3552792,[5]
1728419843.3771753,[5]
1728419843.400586,[5]
1728419843.4214396,[5]
1728419843.4423492,[5]
1728419843.467162,[ 5 37]
1728419843.489539,[5]
1728419843.511417,[5]
1728419843.5312498,[5]
1728419843.5546415,[5]
1728419843.582647,[5]
1728419843.6081078,[5]
1728419843.6335351,[5]
1728419843.6564298,[5]
1728419843.680303,[5]
1728419843.7042167,[5]
1728419843.725038,[5]
1728419843.7473931,[5]
1728419843.7682228,[5]
1728419843.7895122,[5]
1728419843.8144557,[5]
1728419843.8373237,[5]
1728419843.8591728,[5]
1728419843.8805263,[5]
1728419843.903417,[5]
1728419843.9303832,[5]
1728419843.9542572,[5]
1728419843.9781456,[5]
1728419844.0005636,[5]
1728419844.0213723,[5]
1728419844.0421963,[5]
1728419844.064561,[5]
1728419844.0883496,[5]
1728419844.1133225,[5]
1728419844.1336598,[5]
1728419844.1555326,[5]
1728419844.1794014,[5]
1728419844.2043474,[5]
1728419844.2256598,[5]
1728419844.2520452,[5]
1728419844.2774649,[5]
1728419844.2992918,[5]
1728419844.32326,[5]
1728419844.3434935,[5]
1728419844.364299,[5]
1728419844.3897562,[5]
1728419844.411603,[5]
1728419844.4324493,[5]
1728419844.4542139,[5]
1728419844.4765677,[5]
1728419844.4968586,[5]
1728419844.5146666,[5]
1728419844.5343866,[5]
1728419844.5531547,[5]
1728419844.5744984,[5]
1728419844.59736,[5]
1728419844.6213164,[5]
1728419844.6431332,[5]
1728419844.6634936,[5]
1728419844.685297,[5]
1728419844.708175,[5]
1728419844.7305233,[5]
1728419844.7513707,[5]
1728419844.77526,[5]
1728419844.794609,[5]
1728419844.8165004,[5]
1728419844.8393621,[5]
1728419844.8566306,[5]
1728419844.8738847,[5]
1728419844.89112,[5]
1728419844.9104936,[5]
1728419844.927261,[5]
1728419844.9425051,[5]
1728419844.9602883,[5]
1728419844.978599,[5]
1728419844.9963274,[5]
1728419845.0136209,[5]
1728419845.0313826,[5]
1728419845.0481877,[5]
1728419845.0659733,[5]
1728419845.0827286,[5]
1728419845.0984917,[5]
1728419845.116815,[5]
1728419845.1356533,[5]
1728419845.1533275,[5]
1728419845.4736829,[59 64]
1728419845.4924507,[59 64]
1728419845.5082095,[59 64]
1728419845.524996,[59 64 37]
1728419846.547287,[37]
1728419849.0660193,[37]
1728419849.4564993,[37]
1728419850.7926912,[37]
1728419852.4792917,[17]
1728419852.5036528,[17]
1728419852.857329,[17]
1728419853.309134,[37]
1728419853.5336676,[37]
1728419854.0363674,[17]
1728419857.911206,[40]
1728419857.9345958,[34]
1728419858.4394164,[17]
1728419858.4642954,[17]
1728419860.7838526,[17]
1728419861.1955228,[53]
1728419861.2142828,[53]
1728419861.2325928,[53 59 65]
1728419861.250388,[53 59 65]
1728419861.2666183,[53 59 65 71]
1728419861.282382,[53 59 65 71]
1728419861.8188388,[53 59 58 65 64 71]
1728419861.8391826,[53 59 58 65 64 70]
1728419861.8554418,[53 58 59 64 65 70 71]
1728419861.8711815,[53 58 59 64 65 70 71]
1728419861.8905447,[53 59 64]
1728419861.907247,[53 59 64]
1728419861.924555,[59]
1728419861.940293,[53 59]
1728419861.9555404,[53 59]
1728419861.9764035,[53 59]
1728419861.9926653,[53 59 65 71]
1728419862.0114028,[53 59 65 71]
1728419862.0271485,[53 59 65 71]
1728419862.0445013,[53 59 65 71]
1728419862.065353,[53 59 65 71]
1728419862.08213,[53 59 65 71]
1728419862.100536,[53 59 65 71]
1728419862.1183317,[53 59 65 71]
1728419862.1366162,[53 59 65 71]
1728419862.1563416,[53 59 65 71]
1728419862.1757662,[53 59 65 71]
1728419862.1955676,[53 59 65 71]
1728419862.2143059,[53 59 65 71]
1728419862.2356389,[53 59 65 71]
1728419862.258465,[53 59 65 71]
1728419862.2792928,[53 59 65 71]
1728419862.301671,[53 59 65 71]
1728419862.3265374,[53 59 65 71]
1728419862.355478,[53 59 65 71]
1728419862.3804815,[53 59 65 71]
1728419862.4054005,[53 59 65 71]
1728419862.4302337,[53 59 65 71]
1728419862.4505475,[53 59 65 71]
1728419862.472411,[53 59 65 71]
1728419862.4912124,[53 59 65 71]
1728419862.510559,[53 59 65 71]
1728419862.5304215,[53 59 65 71]
1728419862.5481586,[53 59 65 71]
1728419862.5674732,[53 59 65 71]
1728419862.587228,[53 59 65 71]
1728419862.606077,[53 59 65 71]
1728419862.626815,[53 59 65 71]
1728419862.645031,[53 59]
1728419862.6633484,[53 59]
1728419862.6821525,[53 59]
1728419862.7015736,[53 59]
1728419862.7213774,[53 59 65 71]
1728419862.7411687,[53 59 65 71]
1728419862.76457,[47 53 59 65 71]
1728419862.7858477,[47 53 59 65 71]
1728419862.8081744,[47 53 59 65 71]
1728419862.829491,[47 53 59 65 71]
1728419862.8467577,[47 53 59 65 71]
1728419862.8635695,[47 53 59 65 71]
1728419862.8823617,[53 59 65 71]
1728419862.9017062,[53 59 65 71]
1728419862.9215047,[53 59 65 71]
1728419862.9423335,[53 59 65 71]
1728419862.9682145,[53 59 65 71]
1728419862.9926245,[53 59 65 71]
1728419863.0144267,[53 59 65 71]
1728419863.0373242,[53 59 65 71]
1728419863.063203,[53 59 65 71]
1728419863.0875773,[53 59 65 71]
1728419863.1105363,[53 59 65 71]
1728419863.1304383,[53 59 65 71]
1728419863.15025,[53 59 65 71]
1728419863.167528,[53 59 65 71]
1728419863.306727,[37]
1728419863.367111,[37]
1728419863.5155864,[17]
1728419863.537393,[17]
1728419863.556591,[17]
1728419865.3858747,[37]
1728419868.0686386,[17]
1728419868.1869938,[37]
1728419868.3322961,[37]
1728419872.4172769,[37]
1728419872.4366336,[37]
1728419872.4960465,[24]
1728419872.5184758,[24]
1728419874.6054327,[37]
1728419875.8605084,[37]
1728419875.884889,[37]
1728419877.2403462,[37]
1728419877.2667694,[37]
1728419880.9136176,[37]
1728419881.1042733,[37]
1728419881.1246307,[37]
1728419881.9825764,[1]
1728419881.9993262,[1]
1728419882.40267,[1]
1728419882.4154212,[1]
1728419882.430168,[1]
1728419882.4434588,[1]
1728419882.4571888,[1]
1728419882.4693658,[1]
1728419883.302489,[37]
1728419883.3192651,[37]
1728419884.8479862,[0]
1728419884.8622308,[0]
1728419884.8759553,[0]
1728419885.3353057,[0]
1728419885.3511496,[0]
1728419885.3670645,[0]
1728419885.3824418,[0]
1728419885.590536,[37]
1728419885.607314,[37]
1728419886.0994391,[17]
1728419889.2356632,[37]
1728419889.2524195,[37]
1728419889.554331,[0]
1728419889.5706477,[0]
1728419889.587433,[0]
1728419889.604693,[0]
1728419889.6214821,[0]
1728419889.6382527,[0]
1728419889.672288,[0]
1728419889.6906452,[ 0 17]
1728419889.7053738,[0]
1728419889.7206259,[ 0 17]
1728419889.7368972,[0]
1728419889.7537267,[0]
1728419889.7719896,[0]
1728419889.7872968,[0]
1728419889.8045907,[0]
1728419889.818358,[0]
1728419889.8325698,[0]
1728419889.8483803,[0]
1728419889.8636124,[0]
1728419889.8793538,[0]
1728419889.8981447,[0]
1728419889.9205902,[0]
1728419889.9438934,[0]
1728419889.9611442,[0]
1728419889.9794974,[0]
1728419889.9993258,[0]
1728419890.017102,[0]
1728419890.038477,[0]
1728419890.057329,[0]
1728419890.0757017,[0]
1728419890.0934122,[0]
1728419890.1131668,[0]
1728419890.1294813,[0]
1728419890.147347,[0]
1728419890.168156,[0]
1728419890.193621,[0]
1728419890.2195346,[0]
1728419890.2413332,[0]
1728419890.2657528,[0]
1728419890.2855418,[0]
1728419890.3053422,[0]
1728419890.3227298,[0]
1728419890.342047,[0]
1728419890.3614259,[0]
1728419890.3792098,[0]
1728419890.3954654,[0]
1728419890.4142625,[0]
1728419890.4336483,[0]
1728419890.4555233,[0]
1728419890.4824104,[0]
1728419890.5067718,[ 0 80]
1728419890.5312228,[0]
1728419890.5571096,[0]
1728419890.5794632,[0]
1728419890.6044302,[0]
1728419890.6272988,[0]
1728419890.6481884,[0]
1728419890.6685157,[0]
1728419890.689305,[0]
1728419890.7132213,[0]
1728419890.734576,[0]
1728419890.7564816,[0]
1728419890.7763543,[0]
1728419890.799242,[0]
1728419890.8231785,[0]
1728419890.8430166,[0]
1728419890.8643649,[0]
1728419890.8857,[0]
1728419890.9064894,[0]
1728419890.9232776,[0]
1728419890.9436758,[0]
1728419890.9614723,[0]
1728419890.9802885,[0]
1728419890.999582,[0]
1728419891.0183809,[ 0 17]
1728419891.035722,[0]
1728419891.0535283,[0]
1728419891.069273,[0]
1728419891.088071,[0]
1728419891.107463,[0]
1728419891.1268184,[0]
1728419891.1543105,[0]
1728419891.1812549,[0]
1728419891.2071803,[0]
1728419891.22956,[0]
1728419891.2523808,[0]
1728419891.273199,[0]
1728419891.2925258,[0]
1728419891.3123808,[0]
1728419891.3371615,[0]
1728419891.3615987,[0]
1728419891.383388,[0]
1728419891.405259,[0]
1728419891.4271502,[0]
1728419891.4495213,[0]
1728419891.468283,[0]
1728419891.4926262,[0]
1728419891.5113926,[0]
1728419891.5313244,[0]
1728419891.5501351,[0]
1728419891.5729413,[0]
1728419891.597366,[0]
1728419891.620252,[0]
1728419891.6416078,[0]
1728419891.6604323,[0]
1728419891.6812866,[0]
1728419891.7006547,[0]
1728419891.7245114,[0]
1728419891.7494173,[0]
1728419891.7733078,[0]
1728419891.7972562,[0]
1728419891.8241746,[0]
1728419891.848545,[0]
1728419891.872474,[0]
1728419891.8932772,[0]
1728419891.9105916,[0]
1728419891.9268184,[0]
1728419892.647589,[24]
1728419897.3193285,[17]
1728419897.9227388,[66]
1728419897.9425392,[66]
1728419897.9934525,[66]
1728419898.0112112,[66]
1728419904.328425,[37]
1728419904.3416402,[17]
1728419904.355371,[17]
1728419906.0881221,[17]
1728419906.1048193,[17]
1728419906.6724882,[66]
1728419906.6968343,[66]
1728419906.7241912,[66]
1728419906.7526438,[66]
1728419907.744405,[86]
1728419907.9853752,[37]
1728419908.24923,[15]
1728419908.275659,[15]
1728419908.3834445,[37]
1728419908.5115545,[66]
1728419908.5572798,[66]
1728419908.580619,[66]
1728419908.6044745,[66]
1728419908.631485,[66]
1728419908.659961,[66 15]
1728419908.6878145,[66 15]
1728419908.7116456,[66]
1728419908.73655,[66]
1728419908.764969,[66]
1728419908.8337152,[66]
1728419908.8555794,[66]
1728419908.8784347,[66]
1728419908.8992388,[66]
1728419908.9205742,[66]
1728419908.9434688,[66]
1728419908.9647892,[66]
1728419908.9871094,[66]
1728419909.0105054,[66]
1728419909.0927646,[66]
1728419909.1242225,[66]
1728419909.1521826,[66]
1728419909.178598,[66]
1728419909.2542737,[17]
1728419909.2802334,[17]
1728419909.3296187,[17]
1728419909.3524516,[66]
1728419909.3758004,[66]
1728419909.4022582,[66]
1728419909.4271297,[66]
1728419909.985631,[1]
1728419909.9992526,[1]
1728419910.013456,[1]
1728419910.0302474,[1]
1728419910.0485575,[1]
1728419910.0674243,[1]
1728419910.0846329,[1]
1728419910.1013258,[1]
1728419910.1181257,[1]
1728419910.137437,[1]
1728419910.15571,[1]
1728419910.1816266,[ 1 91]
1728419910.2086086,[1]
1728419910.2334743,[1]
1728419910.2589238,[1]
1728419910.2873156,[1]
1728419910.3122928,[1]
1728419910.3382204,[1]
1728419910.362651,[1]
1728419910.3885856,[1]
1728419910.4073014,[1]
1728419910.4256036,[1]
1728419910.4423797,[1]
1728419910.4592066,[1]
1728419910.592905,[1]
1728419910.6153126,[1]
1728419910.6412866,[1]
1728419910.6682978,[1]
1728419910.6937017,[1]
1728419910.7181332,[1]
1728419910.7394783,[1]
1728419910.7613552,[ 1 17]
1728419910.7841995,[1]
1728419910.8030794,[1]
1728419910.8208554,[1]
1728419910.8411446,[1]
1728419910.8584256,[1]
1728419910.8766966,[1]
1728419910.893399,[1]
1728419910.9142404,[1]
1728419910.9345284,[1]
1728419910.9543126,[1]
1728419910.9754238,[1]
1728419910.9967253,[1]
1728419911.018577,[1]
1728419911.039453,[1]
1728419911.0623364,[1]
1728419911.086643,[1]
1728419911.106401,[1]
1728419911.1282628,[1]
1728419911.1475523,[1]
1728419911.1643236,[1]
1728419914.490197,[17]
1728419914.5135453,[17]
1728419916.875243,[17]
1728419918.5613914,[17]
1728419920.5480883,[37]
1728419920.569869,[37]
1728419920.8523202,[17]
1728419923.844645,[37]
1728419928.2044144,[0]
1728419928.2191582,[0]
1728419928.233402,[0]
1728419928.2501748,[0]
1728419928.267459,[0]
1728419928.2883084,[0]
1728419928.309205,[0]
1728419928.3254602,[0]
1728419928.3417468,[0]
1728419928.357008,[0]
1728419928.3768609,[0]
1728419928.3936334,[0]
1728419928.4103613,[0]
1728419928.4266257,[0]
1728419928.4425406,[0]
1728419928.4603457,[0]
1728419928.4765754,[0]
1728419928.6223397,[0]
1728419928.640133,[0]
1728419928.664552,[0]
1728419928.6853807,[0]
1728419929.6401448,[1]
1728419929.657351,[1]
1728419929.6735773,[1]
1728419929.6903026,[1]
1728419930.4734147,[71]
1728419930.9864566,[70 71]
1728419931.0073254,[70 71]
1728419931.0332153,[70]
1728419931.0570915,[70]
1728419931.0773454,[71]
1728419931.0991867,[71]
1728419931.1195474,[71]
1728419931.1383553,[71]
1728419931.5182962,[59 62 63 71]
1728419931.5355787,[59 62 63 71]
1728419931.5512419,[62 68]
1728419931.567519,[62 68 69]
1728419931.9159968,[1]
1728419931.9692702,[1]
1728419931.9855413,[1]
1728419932.0012732,[1]
1728419932.032776,[1]
1728419932.051535,[1]
1728419932.0682375,[1]
1728419932.0871325,[1]
1728419932.110515,[1]
1728419932.135381,[1]
1728419932.1606662,[1]
1728419932.1835449,[1]
1728419932.2033808,[1]
1728419932.2222168,[1]
1728419932.305525,[1]
1728419932.325362,[1]
1728419932.3466718,[1]
1728419932.3715184,[1]
1728419932.408573,[24]
1728419932.4607887,[1]
1728419932.4805942,[1]
1728419932.502461,[1]
1728419932.5293925,[1]
1728419933.7952182,[0]
1728419933.830408,[0]
1728419933.8481526,[0]
1728419933.8695004,[0]
1728419933.9096396,[0]
1728419933.9258819,[0]
1728419933.9415276,[0]
1728419933.9582899,[0]
1728419933.976597,[0]
1728419933.9943902,[0]
1728419934.0106444,[0]
1728419934.0284178,[0]
1728419934.045766,[0]
1728419934.0598857,[0]
1728419934.108061,[0]
1728419934.1243713,[0]
1728419934.1447248,[0]
1728419934.1665013,[0]
1728419934.9473064,[37]
1728419937.3822992,[66]
1728419937.4036958,[66]
1728419937.4255548,[66 68 69]
1728419937.4459033,[68 69]
1728419937.4667227,[68 69]
1728419937.4870858,[68 69]
1728419937.5104966,[66 68 69]
1728419937.5302448,[66 68 69]
1728419937.5495105,[68]
1728419937.5754583,[68]
1728419937.5993516,[68]
1728419937.619723,[68]
1728419937.7196898,[60 61 62 63 66]
1728419937.7416077,[60 62 63 66]
1728419937.7644627,[60 61 62 63 66 64 68 69]
1728419937.7843382,[60 61 62 63 66 64 68 69]
1728419937.809206,[60 61 62 63 66 67 64 68 65 69 70 71]
1728419937.8336,[60 61 62 63 66 67 64 68 65 69 70 71]
1728419937.8640366,[60 61 62 63 66 67 64 68 65 69 71]
1728419937.8883474,[60 61 62 63 66 67 64 68 65 69 71]
1728419937.9131873,[60 61 62 63 66 67 64 65 69 70 71]
1728419937.937597,[60 61 62 63 66 64 67 68 65 69 70]
1728419937.959441,[60 61 62 63 66 67 64 68 69 65 70 71]
1728419937.983335,[62 60 61 64 68 65 69 70 71]
1728419938.0112293,[60 61 62 63 66 67 64 68 69 65 70]
1728419938.036605,[60 62 61 63 64 67 66 68 69 65 70]
1728419938.0624974,[60 61 62 63 64 66 67 68 65 69]
1728419938.0873616,[60 61 62 63 64 67 68 65 69]
1728419938.108173,[60 61 62 64 66 67 68 65 69 70 71]
1728419938.133484,[60 62 61 64 65 66 67 68 69 70 71]
1728419938.1543589,[60 62 61 63 66 67 64 68 65 69 70 71]
1728419938.1747105,[60 62 61 63 66 64 68 65 69 70 71]
1728419938.1924636,[62 61 63 66 68 69]
1728419938.2168128,[62 61 63 66 68 69]
1728419938.2366025,[60 62 61 68]
1728419938.2523332,[60 62 61 68 67]
1728419938.270641,[61 62 63 68]
1728419938.2894056,[61 62 63 68 64]
1728419938.3132696,[62 61 63 64 66 68 67 69 71]
1728419938.3325794,[60 61 62 63 64 66 68 69 71]
1728419938.3533688,[62 61 63 68 64 69]
1728419938.3747146,[61 62 63 68 64 69]
1728419938.3975708,[61 62 63]
1728419938.4184422,[61 62 63]
1728419938.4427793,[60 61 62 63 67 68 64 69 70 71]
1728419938.4671419,[60 61 62 63 66 67 68 64 65 69 70 71]
1728419938.4915514,[60 61 62 63 67 66 68 64 69 65 70]
1728419938.51543,[60 61 62 63 67 66 68 64 65 69 70]
1728419938.535674,[60 61 62 63 67 66 68 64]
1728419938.5569565,[60 61 62 63 67 68 64]
1728419938.581402,[60 61 62 63 66 67 68 64]
1728419938.604938,[60 61 63 66 67 68 64 71]
1728419938.630361,[60 61 62 63 67 68 64]
1728419938.6552258,[60 62 61 63 66 68 64 69]
1728419938.6791363,[62 61 63 66 68 69 71]
1728419938.7014802,[62 61 63 66 68 69 71]
1728419938.7273617,[61 62 66 68 69 70 71]
1728419938.7502067,[61 62 66 68 69 70 71 37]
1728419938.778188,[62 67 66 68 69 70]
1728419938.803642,[61 62 67 66 68 69 70]
1728419938.8326507,[62 66 67 68 69 70 71]
1728419938.860572,[62 66 67 68 69 70 71]
1728419938.8843794,[66 68 69 70 71]
1728419938.9094052,[66 68 69 70 71]
1728419938.9342322,[61 62 66 68 69 70]
1728419938.9621904,[61 62 66 68 69 70]
1728419938.987597,[61 62 63 67 66 68 69 70]
1728419939.0104036,[60 61 62 63 67 66 68 69 70 71]
1728419939.0383713,[62 61 63 66 67 68 70 69 71]
1728419939.0662801,[60 62 61 63 66 67 68 69 70 71]
1728419939.0941887,[60 61 62 63 67 66 68 70 69 71]
1728419939.1205733,[60 61 62 63 67 66 68 69 70 71]
1728419939.1475058,[60 61 62 63 67 66 68 69 70 71]
1728419939.172427,[60 61 62 63 67 66 68 69 70 71]
1728419939.1972747,[60 62 61 63 67 66 68 69 70 71]
1728419939.220562,[60 62 61 63 66 67 68 69 70]
1728419939.2459357,[60 61 62 63 67 66 68 69 70 71]
1728419939.27023,[60 61 62 63 67 66 68 69 70 71]
1728419939.2981627,[60 61 62 63 66 67 68 69 71 70 34]
1728419939.323645,[60 61 62 63 66 68 69 71 70 34]
1728419939.350489,[60 61 62 63 66 67 68 69 70 71]
1728419939.3784008,[60 61 62 63 66 67 68 69 70 71]
1728419939.4053361,[60 61 62 63 66 67 68 69 70 71]
1728419939.4372387,[60 61 62 63 66 67 68 69 70 71]
1728419939.4671926,[60 61 62 63 66 68 67 64 69 70 71]
1728419939.4915586,[60 61 62 63 66 68 67 64 69 70 71]
1728419939.5159087,[60 62 61 63 66 64 67 68 65 69 71]
1728419939.5412705,[60 62 61 63 66 64 67 68 65 69 71]
1728419939.5681355,[61 62 63 66 64 67 68 65 69 70 71 17]
1728419939.5956178,[60 61 62 63 66 64 68 65 69 70 71 17]
1728419939.6267433,[60 61 62 63 66 67 68 64 65 69 70]
1728419939.6522005,[60 61 62 63 66 67 68 64 65 69 70]
1728419939.6786427,[60 61 62 63 67 66 68 64 65 69 70 71]
1728419939.7054968,[60 61 62 63 67 66 68 64 65 69 70 71]
1728419939.7324767,[60 61 62 63 67 66 68 64 69 70 71]
1728419939.7604473,[60 61 62 63 67 66 68 69 64 70 71]
1728419939.7873788,[60 61 62 63 66 67 64 68 69 70 71]
1728419939.813737,[60 61 62 63 66 67 64 68 69 70 71]
1728419939.8447003,[60 61 62 63 67 66 64 68 70 69 71]
1728419939.8715527,[60 61 62 63 64 66 67 68 70 69 71]
1728419939.895507,[60 61 62 63 64 66 67 68 69 70 71]
1728419939.9193797,[60 61 62 63 64 66 67 68 69 70 71]
1728419939.944702,[60 61 62 63 66 64 68 67 65 69 70 71]
1728419939.9716022,[60 61 62 63 66 64 68 65 67 69 70 71]
1728419939.996518,[60 61 62 63 67 64 66 68 65 69 70 71]
1728419940.0249853,[60 61 62 63 67 64 68 65 69 70 71]
1728419940.0616279,[60 61 62 63 66 64 68 67 65 70 69 71]
1728419940.114175,[60 61 62 63 66 64 68 67 65 70 69 71]
1728419940.1658325,[60 61 62 63 66 67 65 64 68 70 69 71]
1728419940.2172315,[60 61 62 63 66 67 65 68 64 70 69 71]
1728419940.2654383,[60 61 62 63 64 66 67 69 65 68 70 71]
1728419940.3115635,[60 61 62 63 64 66 67 69 65 68 70 71]
1728419940.3672123,[60 61 63 62 66 64 67 65 68 69 70 71]
1728419940.4213946,[60 61 62 63 67 66 68 64 65 69 70 71]
1728419940.4732988,[60 62 63 66 68 67 64 65 69 70 71]
1728419940.5232365,[60 62 63 66 67 68 65 64 69 70 71]
1728419940.5712495,[61 60 62 63 67 66 68 64 69 65 70 71]
1728419940.6172423,[60 61 62 63 67 66 64 68 69 65 70 71]
1728419940.6701632,[61 62 63 67 64 66 68 69 65 70 71]
1728419940.72163,[61 62 63 67 66 68 69 65 70 71]
1728419940.7712467,[60 61 62 63 67 64 66 68 65 69 70 71]
1728419940.818573,[60 61 62 63 67 64 66 68 65 69 70 71]
1728419940.862329,[60 61 62 63 67 66 64 68 65 69 70 71]
1728419940.9124777,[60 61 62 63 67 66 64 68 65 69 70 71]
1728419940.9656901,[60 61 62 63 67 64 66 68 69 65 70 71]
1728419941.0152552,[60 61 62 63 67 64 66 68 69 65 70 71]
1728419941.0682924,[60 61 62 63 67 64 66 68 69 65 70 71]
1728419941.1196697,[60 61 62 63 66 64 67 68 69 65 70 71]
1728419941.1784654,[62 61 63 64 67 68 65 69 70 71]
1728419941.2314262,[60 62 61 63 64 67 68 65 69 70 71]
1728419941.28638,[60 61 62 63 64 67 66 68 65 69 70 71]
1728419941.3364916,[60 61 62 63 64 67 66 68 65 69 70 71]
1728419941.3926506,[60 61 62 67 66 68 65 69 70 71]
1728419941.4466822,[60 61 62 67 66 64 68 69 70 71]
1728419941.494745,[61 62 63 64 66 67 68 69 70 71 37]
1728419941.5491004,[61 62 63 64 66 67 68 69 70 71 37]
1728419941.600605,[60 61 62 63 66 67 64 68 65 69 70]
1728419941.6517842,[60 61 62 63 66 67 64 68 65 69 70]
1728419941.7016995,[60 61 62 63 64 67 66 68 65 69 70 71]
1728419941.7512233,[60 61 62 63 64 67 66 68 65 69 70 71]
1728419941.8001802,[60 61 62 63 64 67 66 68 69 70 71 37]
1728419941.8506415,[60 61 62 63 67 64 66 68 69 70 71 37]
1728419941.9036415,[60 61 62 63 64 66 67 68 65 69 70 71]
1728419941.962589,[60 61 62 63 66 64 68 65 69 70 71]
1728419942.0104015,[61 60 62 63 68 64 66 65 69 70 71]
1728419942.0524895,[61 60 62 63 68 64 66 69 65 70 71]
1728419942.101072,[60 61 62 63 66 68 64 65 69 70]
1728419942.1482215,[60 61 62 63 66 64 68 65 69 70]
1728419942.1907096,[60 61 62 63 66 68 64 65 69 70 71]
1728419942.233737,[60 61 62 63 64 66 68 69 70 71]
1728419942.2814288,[60 61 62 63 66 64 68 69 65 70 71]
1728419942.3306994,[60 61 62 63 66 64 68 69 65 70 71]
1728419942.3816254,[60 61 62 63 66 64 68 69 70]
1728419942.4394925,[60 61 62 63 66 68 64 69 65 70]
1728419942.4944484,[60 61 62 63 66 64 68 69 65 70]
1728419942.541879,[60 61 62 63 66 64 68 69 65 70 71]
1728419942.5954773,[60 61 63 62 64 66 68 65 69 70 71]
1728419942.654304,[60 61 63 62 64 66 67 68 65 69 70 71]
1728419942.7109127,[60 61 62 63 66 67 68 64 69 71 70]
1728419942.7716742,[60 61 62 63 66 64 67 68 69 70 71]
1728419942.8242908,[60 62 61 63 66 67 68 64 65 69 71 70]
1728419942.865597,[60 62 61 63 66 67 68 64 65 69 70 71]
1728419942.8966246,[60 62 61 63 66 67 68 64 69 65 70]
1728419942.9276266,[60 61 62 63 66 67 68 64 69 65 70]
1728419942.9515936,[60 61 62 63 66 67 68 64 69 65 70 71]
1728419942.9754798,[60 61 62 63 66 67 68 64 65 70 69 71]
1728419943.0014899,[60 61 62 63 67 66 68 64 69 65 70 71]
1728419943.0258257,[60 61 62 63 67 66 68 64 69 65 70 71]
1728419943.0502071,[60 61 62 63 66 64 68 69 65 70 71]
1728419943.078156,[60 61 62 63 66 64 68 69 65 70 71]
1728419943.1035507,[60 61 62 63 67 66 64 68 65 69 70 71]
1728419943.127501,[60 61 62 63 66 67 64 68 65 69 70 71]
1728419943.1523068,[60 61 62 63 64 67 66 68 69 65 70 71]
1728419943.1843107,[60 61 62 63 66 64 68 65 69 70 71]
1728419943.209674,[60 61 62 63 66 64 68 69 70 71]
1728419943.2344913,[60 61 62 63 66 64 68 69 70 71]
1728419943.2613919,[60 61 62 63 66 64 68 69 70 71]
1728419943.2852325,[60 61 62 63 66 64 68 69 70 71]
1728419943.30965,[60 61 62 63 66 64 68 69 70 71]
1728419943.336001,[60 61 62 63 64 68 69 70 71]
1728419943.3623524,[60 61 62 63 64 66 68 69 70 71]
1728419943.394402,[60 61 62 63 64 66 68 69 70 71]
1728419943.4213598,[60 61 62 63 66 68 69 70]
1728419943.4487343,[60 61 62 63 66 68 69 70]
1728419943.4756274,[60 61 62 63 66 68 69 70 71]
1728419943.5014803,[60 61 62 63 66 68 69 70 71]
